id,full_name,url,stars,forks,commit,openIssue,closedIssue,collaborators,last_activity
262236251,SR-Sunny-Raj/Hacktoberfest2021-DSA,https://api.github.com/repos/SR-Sunny-Raj/Hacktoberfest2021-DSA,242,1108,2765,0,111,472,2021-12-16T17:54:20Z
299900184,bhaveshlohana/HacktoberFest2020-Contributions,https://api.github.com/repos/bhaveshlohana/HacktoberFest2020-Contributions,189,1044,2347,11,25,458,2022-02-08T06:57:50Z
127184470,ambujraj/hacktoberfest2018,https://api.github.com/repos/ambujraj/hacktoberfest2018,140,1068,2557,21,6,427,2021-11-05T15:51:35Z
33015583,keras-team/keras,https://api.github.com/repos/keras-team/keras,53882,18986,6448,219,10846,426,2022-02-14T14:06:56Z
155220641,huggingface/transformers,https://api.github.com/repos/huggingface/transformers,57707,13641,8919,342,8303,424,2022-02-14T15:21:17Z
93438176,ZoranPandovski/al-go-rithms,https://api.github.com/repos/ZoranPandovski/al-go-rithms,1144,1833,6868,13,175,423,2022-01-31T13:07:20Z
257648141,Adapter-Hub/adapter-transformers,https://api.github.com/repos/Adapter-Hub/adapter-transformers,655,106,8763,31,104,417,2022-02-13T16:38:15Z
45717250,tensorflow/tensorflow,https://api.github.com/repos/tensorflow/tensorflow,162647,86282,124966,2341,31627,406,2022-02-14T15:13:44Z
151619717,google-research/google-research,https://api.github.com/repos/google-research/google-research,21768,5128,2879,477,216,397,2022-02-14T04:25:33Z
70746484,apache/tvm,https://api.github.com/repos/apache/tvm,7664,2376,7515,218,1933,396,2022-02-14T15:25:39Z
379411992,tlc-pack/relax,https://api.github.com/repos/tlc-pack/relax,59,16,7484,14,5,395,2022-02-13T19:18:10Z
290981320,microsoft/fastformers,https://api.github.com/repos/microsoft/fastformers,618,36,4322,1,15,394,2021-08-04T05:05:08Z
349817814,tlc-pack/tenset,https://api.github.com/repos/tlc-pack/tenset,37,12,5840,4,5,392,2021-08-31T19:57:59Z
291217084,microsoft/tensorflow-directml,https://api.github.com/repos/microsoft/tensorflow-directml,345,20,63857,14,25,382,2022-02-09T22:35:10Z
263748045,NVIDIA/tensorflow,https://api.github.com/repos/NVIDIA/tensorflow,337,58,64032,11,30,381,2022-02-09T22:35:07Z
441354843,alibaba/DeepRec,https://api.github.com/repos/alibaba/DeepRec,116,46,64658,2,3,380,2022-02-14T11:56:42Z
51117837,tensorflow/models,https://api.github.com/repos/tensorflow/models,72662,45437,7752,1130,5638,376,2022-02-14T08:04:47Z
125344817,VLOGroup/tensorflow-icg,https://api.github.com/repos/VLOGroup/tensorflow-icg,17,10,25960,0,3,370,2022-01-07T22:33:15Z
108053674,tensorflow/probability,https://api.github.com/repos/tensorflow/probability,3583,963,11280,482,639,365,2022-02-14T06:38:33Z
136202695,mlflow/mlflow,https://api.github.com/repos/mlflow/mlflow,11218,2485,2487,841,1196,340,2022-02-14T13:01:35Z
156939672,microsoft/onnxruntime,https://api.github.com/repos/microsoft/onnxruntime,6197,1426,6294,666,2186,323,2022-02-14T09:58:54Z
153251691,Ishaan28malik/Hacktoberfest-2021,https://api.github.com/repos/Ishaan28malik/Hacktoberfest-2021,534,1427,1073,14,19,313,2021-11-18T12:59:44Z
123870315,tensorflow/tfjs,https://api.github.com/repos/tensorflow/tfjs,15942,1670,5096,505,2785,299,2022-02-14T03:04:16Z
133100880,kubeflow/pipelines,https://api.github.com/repos/kubeflow/pipelines,2676,1149,3964,594,2140,294,2022-02-14T15:12:54Z
292271265,SpooderManEXE/Hacktoberfest2020-Expert,https://api.github.com/repos/SpooderManEXE/Hacktoberfest2020-Expert,57,262,1272,0,1,278,2021-10-10T03:15:51Z
412498607,sonumahajan/All_Program_helper,https://api.github.com/repos/sonumahajan/All_Program_helper,34,272,1178,0,17,277,2021-11-01T02:57:31Z
185701977,huaweicloud/ModelArts-Lab,https://api.github.com/repos/huaweicloud/ModelArts-Lab,891,867,2507,59,111,276,2021-11-26T08:13:32Z
147851824,aws-samples/eks-workshop,https://api.github.com/repos/aws-samples/eks-workshop,657,1007,951,107,261,262,2022-02-08T23:09:27Z
91379993,tensorflow/tensorboard,https://api.github.com/repos/tensorflow/tensorboard,5762,1472,4942,506,1088,250,2022-02-12T19:45:39Z
42408083,dask/distributed,https://api.github.com/repos/dask/distributed,1295,586,4344,743,1684,249,2022-02-14T14:33:26Z
264818686,ultralytics/yolov5,https://api.github.com/repos/ultralytics/yolov5,21813,7706,1778,215,4492,204,2022-02-14T15:03:15Z
301953275,BalajiG2000/Code_Dump,https://api.github.com/repos/BalajiG2000/Code_Dump,19,158,664,0,2,190,2021-11-11T18:11:08Z
81887991,microsoft/AirSim,https://api.github.com/repos/microsoft/AirSim,12670,3587,3350,496,2573,186,2022-02-11T14:19:58Z
261861733,keras-team/keras-io,https://api.github.com/repos/keras-team/keras-io,1355,1210,835,193,92,182,2022-02-12T09:16:35Z
212170850,vikumkbv/Hacktoberfest-2k19,https://api.github.com/repos/vikumkbv/Hacktoberfest-2k19,32,148,637,7,2,177,2022-02-12T22:09:17Z
159249114,tensorflow/addons,https://api.github.com/repos/tensorflow/addons,1438,538,1434,178,702,176,2022-02-14T04:25:20Z
56459948,GoogleCloudPlatform/training-data-analyst,https://api.github.com/repos/GoogleCloudPlatform/training-data-analyst,5793,4622,6624,85,66,167,2022-02-14T14:40:00Z
91730359,GoogleCloudPlatform/professional-services,https://api.github.com/repos/GoogleCloudPlatform/professional-services,1982,965,1662,45,81,159,2022-02-14T15:27:00Z
122299416,optuna/optuna,https://api.github.com/repos/optuna/optuna,5898,651,11534,104,944,154,2022-02-14T15:26:58Z
300164847,vijaygupta18/Hacktober-2020,https://api.github.com/repos/vijaygupta18/Hacktober-2020,53,142,648,0,3,153,2021-10-10T10:27:25Z
152056923,tkn-tub/ns3-gym,https://api.github.com/repos/tkn-tub/ns3-gym,302,144,13846,22,28,150,2022-01-19T09:13:39Z
135673451,microsoft/nni,https://api.github.com/repos/microsoft/nni,10937,1551,2484,249,1244,144,2022-02-14T14:09:03Z
300537393,its-harshil/Hacktoberfest_2021,https://api.github.com/repos/its-harshil/Hacktoberfest_2021,31,163,550,1,20,143,2021-10-27T11:04:48Z
99846383,horovod/horovod,https://api.github.com/repos/horovod/horovod,12102,2005,1139,272,1673,135,2022-02-14T14:58:34Z
114898943,SeldonIO/seldon-core,https://api.github.com/repos/SeldonIO/seldon-core,2900,630,7049,112,1722,130,2022-02-14T11:38:03Z
74505259,slundberg/shap,https://api.github.com/repos/slundberg/shap,15357,2318,2011,1250,571,125,2022-02-13T11:31:17Z
43098215,deepchem/deepchem,https://api.github.com/repos/deepchem/deepchem,3409,1264,7400,390,994,123,2022-02-14T10:25:14Z
204086862,streamlit/streamlit,https://api.github.com/repos/streamlit/streamlit,17588,1583,4572,523,1714,123,2022-02-14T10:06:38Z
111340129,keras-team/autokeras,https://api.github.com/repos/keras-team/autokeras,8321,1349,1283,68,728,120,2022-02-14T06:02:30Z
66823715,intel-analytics/BigDL,https://api.github.com/repos/intel-analytics/BigDL,3833,964,16651,297,805,118,2022-02-14T09:30:18Z
300134298,sd2001/HacktoberFest2020,https://api.github.com/repos/sd2001/HacktoberFest2020,22,95,486,0,2,115,2021-10-03T05:19:45Z
169116405,tensorflow/tfx,https://api.github.com/repos/tensorflow/tfx,1691,539,4076,231,488,114,2022-02-14T09:44:41Z
6942323,bgruening/galaxytools,https://api.github.com/repos/bgruening/galaxytools,95,174,6154,96,98,112,2022-02-12T17:02:50Z
50881110,aimacode/aima-python,https://api.github.com/repos/aimacode/aima-python,6229,2988,1190,109,264,111,2022-02-01T16:40:36Z
68254498,cleverhans-lab/cleverhans,https://api.github.com/repos/cleverhans-lab/cleverhans,5394,1347,3201,21,422,110,2022-01-23T02:08:30Z
277549433,akshitagupta15june/Face-X,https://api.github.com/repos/akshitagupta15june/Face-X,141,217,2729,28,386,109,2022-02-14T07:52:59Z
267223745,oneapi-src/oneAPI-samples,https://api.github.com/repos/oneapi-src/oneAPI-samples,259,283,648,18,41,107,2022-02-13T18:36:05Z
76095264,autorope/donkeycar,https://api.github.com/repos/autorope/donkeycar,2210,1139,2125,79,266,107,2022-02-12T23:51:48Z
36804486,tqdm/tqdm,https://api.github.com/repos/tqdm/tqdm,21075,1073,1889,270,541,102,2022-02-14T15:26:19Z
157936206,tensorflow/agents,https://api.github.com/repos/tensorflow/agents,2175,595,2000,106,419,102,2022-02-13T14:09:29Z
27452807,broadinstitute/gatk,https://api.github.com/repos/broadinstitute/gatk,1166,471,4413,1025,3191,97,2022-02-14T15:27:00Z
187248482,OSGeo/grass-addons,https://api.github.com/repos/OSGeo/grass-addons,59,97,8200,45,79,97,2022-02-14T13:42:12Z
9626741,Nuitka/Nuitka,https://api.github.com/repos/Nuitka/Nuitka,6374,359,8901,176,1012,97,2022-02-14T10:10:52Z
90328920,intel-analytics/analytics-zoo,https://api.github.com/repos/intel-analytics/analytics-zoo,2466,712,3421,418,840,96,2022-02-10T04:55:12Z
300509670,Aman22sharma/Hacktoberfest2021_beginner,https://api.github.com/repos/Aman22sharma/Hacktoberfest2021_beginner,106,320,417,10,6,96,2022-01-28T10:30:32Z
95862535,apple/coremltools,https://api.github.com/repos/apple/coremltools,2537,397,911,313,547,94,2022-02-05T03:43:55Z
161556784,tensorflow/federated,https://api.github.com/repos/tensorflow/federated,1750,425,3707,58,220,89,2022-02-14T05:08:27Z
293648492,Learn-Write-Repeat/Open-contributions,https://api.github.com/repos/Learn-Write-Repeat/Open-contributions,48,455,1456,27,9,89,2021-10-31T10:47:43Z
86031674,wandb/client,https://api.github.com/repos/wandb/client,3688,291,4391,229,1299,87,2022-02-12T01:28:03Z
234634164,aws/deep-learning-containers,https://api.github.com/repos/aws/deep-learning-containers,352,219,1159,62,42,79,2022-02-14T06:57:49Z
119894375,kubeflow/examples,https://api.github.com/repos/kubeflow/examples,1111,605,485,1,377,79,2022-02-12T02:45:59Z
131881622,NVIDIA/DeepLearningExamples,https://api.github.com/repos/NVIDIA/DeepLearningExamples,7586,2149,1075,118,450,79,2022-02-11T22:53:47Z
149430917,microsoft/recommenders,https://api.github.com/repos/microsoft/recommenders,12149,2105,7343,118,531,78,2022-02-14T10:26:38Z
124910572,mozilla/bugbug,https://api.github.com/repos/mozilla/bugbug,379,233,4461,230,586,78,2022-02-14T07:49:56Z
50527925,Vaa3D/vaa3d_tools,https://api.github.com/repos/Vaa3D/vaa3d_tools,66,62,7749,4,1,76,2022-02-11T03:36:28Z
114747226,deepfakes/faceswap,https://api.github.com/repos/deepfakes/faceswap,40256,11485,1411,22,709,75,2022-01-15T02:17:43Z
154412076,IntelAI/models,https://api.github.com/repos/IntelAI/models,336,140,2183,21,29,73,2022-02-14T15:05:16Z
125381318,Trusted-AI/adversarial-robustness-toolbox,https://api.github.com/repos/Trusted-AI/adversarial-robustness-toolbox,2766,770,9404,74,559,73,2022-02-14T10:56:23Z
69576253,GoogleCloudPlatform/cloudml-samples,https://api.github.com/repos/GoogleCloudPlatform/cloudml-samples,1453,866,1198,0,207,73,2021-12-17T01:37:36Z
112676803,apple/turicreate,https://api.github.com/repos/apple/turicreate,10571,1120,1571,473,1284,73,2021-11-29T19:55:31Z
189305903,tensorflow/text,https://api.github.com/repos/tensorflow/text,887,180,596,26,123,71,2022-02-12T00:16:40Z
85799683,christophM/interpretable-ml-book,https://api.github.com/repos/christophM/interpretable-ml-book,4003,848,1824,11,136,70,2022-02-13T09:28:29Z
334167971,ashishsahu1/ML-ProjectYard,https://api.github.com/repos/ashishsahu1/ML-ProjectYard,88,114,844,3,264,70,2021-07-13T19:51:43Z
135768037,NVIDIA/DALI,https://api.github.com/repos/NVIDIA/DALI,3692,477,2340,148,937,67,2022-02-14T15:07:06Z
100464123,microsoft/MMdnn,https://api.github.com/repos/microsoft/MMdnn,5503,973,1083,318,289,66,2021-03-01T14:17:24Z
111113343,deepmipt/DeepPavlov,https://api.github.com/repos/deepmipt/DeepPavlov,5581,1003,2611,101,503,63,2022-02-14T10:02:44Z
125098252,onnx/tensorflow-onnx,https://api.github.com/repos/onnx/tensorflow-onnx,1336,308,2646,69,666,63,2022-02-14T09:45:34Z
155619942,tensorflow/model-optimization,https://api.github.com/repos/tensorflow/model-optimization,1193,268,717,123,149,62,2022-02-14T01:55:42Z
83074537,freesurfer/freesurfer,https://api.github.com/repos/freesurfer/freesurfer,290,161,30175,6,111,61,2022-02-11T19:55:22Z
372489086,prathimacode-hub/ML-ProjectKart,https://api.github.com/repos/prathimacode-hub/ML-ProjectKart,130,145,2603,41,271,61,2022-01-24T13:17:04Z
30907774,spmallick/learnopencv,https://api.github.com/repos/spmallick/learnopencv,15627,9850,1525,170,73,60,2022-01-25T08:23:42Z
167349656,FederatedAI/FATE,https://api.github.com/repos/FederatedAI/FATE,3912,1156,9841,345,721,59,2022-02-14T08:14:27Z
24528468,vaexio/vaex,https://api.github.com/repos/vaexio/vaex,6895,535,3420,286,633,56,2022-02-14T12:08:33Z
35236880,AllenInstitute/AllenSDK,https://api.github.com/repos/AllenInstitute/AllenSDK,248,124,6031,298,1086,54,2022-02-04T19:26:50Z
48593532,tensorpack/tensorpack,https://api.github.com/repos/tensorpack/tensorpack,6154,1827,2937,12,1332,53,2022-02-09T23:36:34Z
145148726,Azure/MachineLearningNotebooks,https://api.github.com/repos/Azure/MachineLearningNotebooks,2838,2056,1167,205,1020,53,2022-02-02T17:28:49Z
96946693,tensorflow/tpu,https://api.github.com/repos/tensorflow/tpu,4633,1659,1212,238,201,51,2022-02-03T22:37:46Z
281528773,intel/neural-compressor,https://api.github.com/repos/intel/neural-compressor,288,55,1381,9,29,50,2022-01-12T05:22:56Z
138826968,XiaoMi/mace,https://api.github.com/repos/XiaoMi/mace,4564,789,3324,40,612,48,2022-02-11T11:53:32Z
135504777,keras-team/keras-preprocessing,https://api.github.com/repos/keras-team/keras-preprocessing,1008,448,284,77,100,47,2022-02-11T05:50:43Z
40307735,flatironinstitute/CaImAn,https://api.github.com/repos/flatironinstitute/CaImAn,442,294,3858,17,493,47,2022-02-10T11:33:16Z
23809180,NUbots/NUbots,https://api.github.com/repos/NUbots/NUbots,28,12,9271,50,44,46,2022-02-13T22:05:34Z
45074604,dataiku/dataiku-contrib,https://api.github.com/repos/dataiku/dataiku-contrib,87,75,919,19,44,46,2022-02-09T23:31:59Z
205706595,mlrun/mlrun,https://api.github.com/repos/mlrun/mlrun,560,117,1860,38,101,44,2022-02-14T14:12:57Z
71305435,VertaAI/modeldb,https://api.github.com/repos/VertaAI/modeldb,1383,250,3214,79,47,44,2022-02-14T12:49:50Z
214003948,PennyLaneAI/qml,https://api.github.com/repos/PennyLaneAI/qml,280,84,532,15,47,44,2022-02-14T08:51:00Z
145453331,JohnSnowLabs/spark-nlp-workshop,https://api.github.com/repos/JohnSnowLabs/spark-nlp-workshop,643,377,1739,1,58,43,2022-02-14T13:07:28Z
191126383,allegroai/clearml,https://api.github.com/repos/allegroai/clearml,2973,412,1523,161,294,43,2022-02-14T08:18:41Z
168622088,IDAES/idaes-pse,https://api.github.com/repos/IDAES/idaes-pse,87,127,8642,78,172,43,2022-02-12T00:41:31Z
100326126,plaidml/plaidml,https://api.github.com/repos/plaidml/plaidml,4327,405,1861,285,301,43,2022-02-10T20:29:23Z
253846879,determined-ai/determined,https://api.github.com/repos/determined-ai/determined,1620,201,3215,23,138,42,2022-02-14T14:42:48Z
162747292,tensorflow/privacy,https://api.github.com/repos/tensorflow/privacy,1543,347,598,57,86,42,2022-02-12T02:35:50Z
303680708,IEEESFIT1/OpenOctober,https://api.github.com/repos/IEEESFIT1/OpenOctober,27,51,1116,4,379,42,2021-10-31T16:38:55Z
85989537,idaholab/raven,https://api.github.com/repos/idaholab/raven,149,85,10681,290,626,40,2022-02-10T23:50:22Z
241987128,natethegreate/hent-AI,https://api.github.com/repos/natethegreate/hent-AI,1186,86,489,11,9,40,2022-02-10T01:37:35Z
146165888,ultralytics/yolov3,https://api.github.com/repos/ultralytics/yolov3,8289,3068,2632,10,1700,40,2022-01-03T18:33:16Z
151525500,sql-machine-learning/sqlflow,https://api.github.com/repos/sql-machine-learning/sqlflow,4440,660,2220,245,777,39,2022-01-29T00:44:20Z
190658443,keras-team/keras-tuner,https://api.github.com/repos/keras-team/keras-tuner,2462,318,869,160,203,38,2022-02-12T15:56:39Z
127351529,mlcommons/training,https://api.github.com/repos/mlcommons/training,1259,446,272,154,76,38,2022-02-11T16:51:00Z
98541760,SmartDataAnalytics/MA-INF-4222-NLP-Lab,https://api.github.com/repos/SmartDataAnalytics/MA-INF-4222-NLP-Lab,15,43,519,0,2,38,2022-02-11T02:53:32Z
107595270,matterport/Mask_RCNN,https://api.github.com/repos/matterport/Mask_RCNN,21212,10486,203,1711,796,38,2022-01-02T23:39:40Z
184657328,NVIDIA/TensorRT,https://api.github.com/repos/NVIDIA/TensorRT,4829,1199,253,274,1272,37,2022-02-10T22:02:13Z
5844399,dpinney/omf,https://api.github.com/repos/dpinney/omf,90,58,7182,0,357,37,2022-02-09T18:41:32Z
320315156,Jayshah6699/datascience-mashup,https://api.github.com/repos/Jayshah6699/datascience-mashup,33,50,1045,8,151,37,2021-02-25T17:46:19Z
15688257,RoboJackets/roboracing-software,https://api.github.com/repos/RoboJackets/roboracing-software,68,55,1344,29,182,36,2022-02-13T23:02:11Z
119419202,wandb/examples,https://api.github.com/repos/wandb/examples,623,186,662,10,57,36,2022-02-13T10:38:44Z
191797052,xulabs/aitom,https://api.github.com/repos/xulabs/aitom,76,66,406,20,27,36,2022-01-23T22:45:18Z
366098084,Ayush7614/Soomvaar,https://api.github.com/repos/Ayush7614/Soomvaar,38,52,409,14,90,36,2022-01-17T12:04:55Z
72132009,ucbrise/clipper,https://api.github.com/repos/ucbrise/clipper,1310,271,305,114,268,36,2021-04-26T17:27:01Z
80643958,rstudio/keras,https://api.github.com/repos/rstudio/keras,729,264,2568,78,917,35,2022-02-10T13:05:59Z
126528713,tensorflow/model-analysis,https://api.github.com/repos/tensorflow/model-analysis,1138,243,1102,15,47,35,2022-02-09T19:27:06Z
295559343,google-research/federated,https://api.github.com/repos/google-research/federated,278,98,444,1,35,34,2022-02-11T17:56:57Z
24976755,hankcs/HanLP,https://api.github.com/repos/hankcs/HanLP,24932,6644,1609,3,1311,34,2022-02-11T02:17:10Z
252701518,neurodata/ProgLearn,https://api.github.com/repos/neurodata/ProgLearn,31,41,1398,43,222,34,2022-01-23T00:22:32Z
62458409,keras-rl/keras-rl,https://api.github.com/repos/keras-rl/keras-rl,5200,1329,308,12,219,33,2022-01-05T17:17:48Z
252778465,NVIDIA-Merlin/NVTabular,https://api.github.com/repos/NVIDIA-Merlin/NVTabular,638,98,827,169,434,32,2022-02-14T04:38:28Z
65924871,probml/pyprobml,https://api.github.com/repos/probml/pyprobml,4247,986,2462,5,254,32,2022-02-11T18:42:31Z
215649623,Xilinx/Vitis-AI,https://api.github.com/repos/Xilinx/Vitis-AI,742,432,1160,300,276,32,2022-01-31T17:06:19Z
263687600,openvinotoolkit/nncf,https://api.github.com/repos/openvinotoolkit/nncf,395,99,808,20,165,30,2022-02-14T15:08:39Z
108329371,fastmachinelearning/hls4ml,https://api.github.com/repos/fastmachinelearning/hls4ml,603,222,1164,110,136,30,2022-02-10T23:18:46Z
204796113,tensorflow/neural-structured-learning,https://api.github.com/repos/tensorflow/neural-structured-learning,894,173,505,1,58,30,2022-02-10T18:54:59Z
129366435,stellargraph/stellargraph,https://api.github.com/repos/stellargraph/stellargraph,2268,341,2535,252,734,30,2022-01-24T20:10:29Z
263921541,pclubiitk/model-zoo,https://api.github.com/repos/pclubiitk/model-zoo,35,37,237,1,2,29,2021-07-30T08:55:46Z
371198718,GoogleCloudPlatform/vertex-ai-samples,https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples,168,117,288,10,29,28,2022-02-14T11:24:49Z
254755757,Palashio/libra,https://api.github.com/repos/Palashio/libra,1927,116,1367,44,128,28,2022-02-09T23:45:51Z
325845103,Comet-AI/Comet.Box,https://api.github.com/repos/Comet-AI/Comet.Box,24,30,291,28,53,28,2021-08-09T08:01:10Z
93728104,NTMC-Community/MatchZoo,https://api.github.com/repos/NTMC-Community/MatchZoo,3591,914,1810,30,429,28,2021-06-03T02:58:49Z
241095326,adap/flower,https://api.github.com/repos/adap/flower,729,185,678,108,99,27,2022-02-14T15:20:45Z
222554670,awslabs/sagemaker-debugger,https://api.github.com/repos/awslabs/sagemaker-debugger,117,55,744,54,31,27,2022-02-11T22:18:45Z
23565243,numenta/htmresearch,https://api.github.com/repos/numenta/htmresearch,224,109,5346,29,86,27,2022-02-10T00:00:08Z
105699750,yzhao062/pyod,https://api.github.com/repos/yzhao062/pyod,5224,1031,1414,107,117,27,2022-01-04T03:05:58Z
126507129,Kaggle/learntools,https://api.github.com/repos/Kaggle/learntools,319,185,2393,16,10,26,2022-02-14T14:44:57Z
89322668,ray-project/tutorial,https://api.github.com/repos/ray-project/tutorial,713,209,130,21,35,26,2021-02-19T15:22:14Z
272452525,huggingface/notebooks,https://api.github.com/repos/huggingface/notebooks,668,370,268,33,16,25,2022-02-14T09:42:08Z
263364731,mlco2/codecarbon,https://api.github.com/repos/mlco2/codecarbon,353,45,918,45,74,25,2022-02-13T17:19:03Z
104001805,HealthRex/CDSS,https://api.github.com/repos/HealthRex/CDSS,64,27,2152,84,256,25,2022-02-11T03:15:00Z
405300603,DSCVITBHOPAL/ML-Reserve,https://api.github.com/repos/DSCVITBHOPAL/ML-Reserve,13,27,274,0,51,25,2022-01-31T05:37:35Z
75081946,iitmcvg/Content,https://api.github.com/repos/iitmcvg/Content,30,40,190,0,4,25,2021-04-29T22:05:46Z
5502765,Sefaria/Sefaria-Data,https://api.github.com/repos/Sefaria/Sefaria-Data,64,55,4007,1,2,24,2022-02-14T11:47:10Z
